db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LevelPlay_229800056_ChildQuestTip_229_7,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800057_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800057_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800057_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800057_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800057_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800057_QuestScheduleMainTitle_229_1,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800057_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/15,Enemies: {q_count}/15,Kẻ địch hiện tại: {q_count}/15
lang_multi_text.db,MultiText,LevelPlay_229800058_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800058_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800058_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800058_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800058_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800058_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800058_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/15,Enemies: {q_count}/15,Kẻ địch hiện tại: {q_count}/15
lang_multi_text.db,MultiText,LevelPlay_229800059_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800059_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800059_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800059_ChildQuestTip_229_3,在倒计时内尽可能击败更多的怪物,Defeat as many enemies as possible within the time limit,Hạ gục nhiều quái vật nhất có thể trong thời gian đếm ngược
lang_multi_text.db,MultiText,LevelPlay_229800059_ChildQuestTip_229_5,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800059_ChildQuestTip_229_7,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800059_QuestScheduleMainTitle_229_2,在倒计时内击杀尽可能多的怪物,Defeat as many enemies as possible within the time limit,Hạ gục nhiều quái vật nhất có thể trong thời gian đếm ngược
lang_multi_text.db,MultiText,LevelPlay_229800060_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800060_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800060_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800060_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800060_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800060_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800060_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/20,Enemies: {q_count}/20,Kẻ địch hiện tại: {q_count}/20
lang_multi_text.db,MultiText,LevelPlay_229800061_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800061_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800061_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800061_ChildQuestTip_229_3,击杀所有场内持续出现的怪物,Defeat all the emerging enemies,Hạ gục tất cả quái vật liên tục xuất hiện trong sân
lang_multi_text.db,MultiText,LevelPlay_229800061_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800061_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800061_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800061_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/20,Enemies: {q_count}/20,Kẻ địch hiện tại: {q_count}/20
lang_multi_text.db,MultiText,LevelPlay_229800062_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800062_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800062_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800062_ChildQuestTip_229_3,在倒计时内尽量击杀更多的怪物,Defeat as many enemies as possible within the time limit,Cố gắng hạ gục nhiều quái vật nhất có thể trong thời gian đếm ngược
lang_multi_text.db,MultiText,LevelPlay_229800062_ChildQuestTip_229_5,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800062_ChildQuestTip_229_7,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800063_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800063_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800063_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800063_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800063_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800063_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800063_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/20,Enemies: {q_count}/20,Kẻ địch hiện tại: {q_count}/20
lang_multi_text.db,MultiText,LevelPlay_229800064_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800064_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800064_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800064_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800064_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800064_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800064_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/20,Enemies: {q_count}/20,Kẻ địch hiện tại: {q_count}/20
lang_multi_text.db,MultiText,LevelPlay_229800065_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800065_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800065_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_229800065_ChildQuestTip_229_3,在倒计时内尽量击杀更多的怪物,Defeat as many enemies as possible within the time limit,Cố gắng hạ gục nhiều quái vật nhất có thể trong thời gian đếm ngược
lang_multi_text.db,MultiText,LevelPlay_229800065_ChildQuestTip_229_5,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800065_ChildQuestTip_229_7,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800066_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800066_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800066_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu khiêu chiến
lang_multi_text.db,MultiText,LevelPlay_229800066_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
lang_multi_text.db,MultiText,LevelPlay_229800066_ChildQuestTip_229_6,即将进行结算，结算中会自动打开所有宝箱并获取所有掉落物。,"Challenge settling soon. All Supply Chests will auto-open, and all Drops will be auto-collected.","Sắp tiến hành tổng kết, khi tổng kết sẽ tự động mở tất cả rương và nhận tất cả vật phẩm rơi ra."
lang_multi_text.db,MultiText,LevelPlay_229800066_QuestScheduleMainTitle_229_2,击杀持续出现的怪物,Defeat all the emerging enemies,Hạ gục quái vật liên tục xuất hiện
lang_multi_text.db,MultiText,LevelPlay_229800066_QuestScheduleSubTitle_229_1,当前敌人：{q_count}/20,Enemies: {q_count}/20,Kẻ địch hiện tại: {q_count}/20
lang_multi_text.db,MultiText,LevelPlay_229800067_ChallengeSuccessMainText_229_1,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800067_ChallengeSuccessMainText_229_2,挑战成功,Challenge Complete,Khiêu chiến thành công
lang_multi_text.db,MultiText,LevelPlay_229800067_ChildQuestTip_229_2,开启挑战,Start Challenge,Bắt đầu khiêu chiến
lang_multi_text.db,MultiText,LevelPlay_229800067_ChildQuestTip_229_5,前往下一个房间,Proceed to the next room,Đến phòng tiếp theo
